	baseMean	log2FoldChange	lfcSE	pvalue	padj
LMO3	468.3548648876424	-4.4074951722050555	0.7702896604799931	6.430171818691834e-10	4.186031518585907e-08
CXCL1	1245.4463191939242	3.4523817319107306	0.6032203681124956	6.460658920997951e-10	4.186031518585907e-08
TRAP1	3989.254496815551	1.957781819657657	0.33382936179183226	6.46530358225033e-10	4.186031518585907e-08
IGSF3	1456.0948757221547	-1.7293207075392514	0.2947491591487456	6.557553165304505e-10	4.2292390550553374e-08
SLC12A8	526.8338920944	1.3548458055335049	0.22834775639951505	6.941673476819127e-10	4.4596216231890324e-08
RPN2	13189.47763218707	1.1826670963825319	0.1981962922909156	7.008210681471204e-10	4.4849842488565716e-08
CCDC69	2623.853631176751	-3.037651491808332	0.5317978784375965	7.177606332630227e-10	4.5757240370517696e-08
CST2	142.16153454495642	8.885792662698831	1.581460585500779	7.449777792854513e-10	4.73103704661163e-08
HLF	258.0977229292024	-3.194699839777167	0.5563319633981642	7.742461629983922e-10	4.89814127927418e-08
PPM1H	922.6869354304015	2.4663720674756555	0.4281928204276055	7.869980539012991e-10	4.959883172400773e-08
BGN	5046.125648949477	2.5411758833166767	0.4416881512566887	7.900087868226559e-10	4.959998349085425e-08
MYBL2	3080.699338093625	2.955938041520372	0.5167767333810347	8.090461577161664e-10	5.060354741186966e-08
HOMER2	68.32912769043853	-3.2263033024052232	0.5602491252344401	8.362558118369426e-10	5.21087972977343e-08
OVGP1	126.85052945038967	1.9012018907368864	0.32994347743787544	9.244185934233381e-10	5.738665987262857e-08
TEAD4	736.0504025858328	2.3520422572750315	0.4107677313862169	9.664663415116512e-10	5.962218607589695e-08
ACTL10	350.33551615060696	2.562004760211597	0.4501313506736382	9.676240153493984e-10	5.962218607589695e-08
ATIC	3749.863856872373	1.3132175594841629	0.22324825559202402	1.0227438682441243e-09	6.278510968943095e-08
KAL1	169.51053763074032	2.9982395730112796	0.5282094812627527	1.0736879547352833e-09	6.56692909584403e-08
SECTM1	4494.693614470761	-2.7304106801400754	0.48237103018322997	1.0939535382806325e-09	6.666279373897604e-08
TMEM108	41.905279650238576	-2.9393739391069578	0.512069181926782	1.1183025819241665e-09	6.789694247396726e-08
NOP16	849.2063488129132	1.4928773737036516	0.2569435869496576	1.1530446176640544e-09	6.956642835789565e-08
ENOPH1	1549.8181284652333	1.4166574700727508	0.24288471806701725	1.1571545007520332e-09	6.956642835789565e-08
GNL3L	552.2792529128712	1.3247876675646129	0.2266309066628363	1.1583912052355474e-09	6.956642835789565e-08
RASSF10	266.90551825055485	3.992626363421623	0.7129989004584967	1.1876153115841533e-09	7.087214291184723e-08
PTPRH	4375.3995517730655	-2.2071725278265766	0.38739713514926855	1.1886851118849793e-09	7.087214291184723e-08
XKRX	206.21630765363003	3.073348482431553	0.5443698965553891	1.1974148180357274e-09	7.113674053384295e-08
PNCK	319.5481814660038	-4.683095825752196	0.8448635932969858	1.210091989880533e-09	7.158654971344153e-08
PVT1	222.12146084255397	2.4667627932262337	0.4342766199678751	1.2136241610544236e-09	7.158654971344153e-08
HSD17B2	3058.5061304768324	-3.506849983140386	0.6267210077399968	1.2361349511757213e-09	7.265580431112618e-08
LGR5	1964.5493253123354	2.989534491457388	0.5310349956216197	1.2816514218160355e-09	7.50649198466459e-08
E2F1	1209.2217843479682	2.9234484570168604	0.51880856250946	1.2965076369197441e-09	7.566765521811536e-08
CASP7	4259.6644684989415	-1.876577672535319	0.3285263477728409	1.3120362319577056e-09	7.603846344300339e-08
SLC17A4	856.0635029798691	-3.7984407265163664	0.6783553613561493	1.3107507349853613e-09	7.603846344300339e-08
TRMT6	683.678093843084	1.3334194930041892	0.2292444172434426	1.3774706469561728e-09	7.955252952368839e-08
PYGM	265.4047457964298	-4.141016304285482	0.7391859180644051	1.3914062944434534e-09	8.007833100833418e-08
FHL1	5332.148578571641	-3.327881757177233	0.5939701878235828	1.4016520901927345e-09	8.023115591956171e-08
ORC6	228.56771098398443	2.0845111742387097	0.36636294235863504	1.4037426978384854e-09	8.023115591956171e-08
CCAT1	145.77555862551085	4.173605203718117	0.7508642245933537	1.4186961613384603e-09	8.080717826180405e-08
PYCRL	818.3147503898501	2.1843350771087953	0.3848135077482402	1.4375953838138709e-09	8.160323111888668e-08
NOP56	3868.2765000502795	1.61699101697385	0.28189699138635627	1.4433781216956331e-09	8.165185108227003e-08
HAGHL	278.8414425682029	3.9857575494287727	0.7171493679136053	1.5015941614308592e-09	8.465620144801528e-08
CRNDE	35.23108072537196	3.5932285490895035	0.6417514889557997	1.5310583771791974e-09	8.602472068388202e-08
MYC	7115.465662424846	2.224721064731312	0.3935354544106149	1.5730025718984237e-09	8.778625464382617e-08
CEL	446.54773782606946	4.744399307250227	0.8576897958427908	1.5725926423591535e-09	8.778625464382617e-08
FAM129A	2745.555393060914	-3.4102358620796767	0.6126112390831181	1.6846670754381506e-09	9.370253951472264e-08
ELMSAN1	2076.6922354217104	-1.3320458559366475	0.23035283342637122	1.7128175121525388e-09	9.49496664345429e-08
GNG2	598.4709671886795	-2.0818035308893528	0.3684236351698941	1.8472080096363233e-09	1.0205824253240686e-07
DISP2	453.8914299612785	-2.492348671642083	0.4455246502899087	1.911931707656217e-09	1.0528328257276344e-07
CCDC68	861.6255127817132	-2.7562177766046436	0.4937498439178923	1.9206197261467894e-09	1.0541149655921535e-07
LDB3	465.51490633988703	-4.928684549370984	0.8908128465111176	1.94108674918838e-09	1.0618321078480989e-07
CIRH1A	1752.8528948140527	1.5798790143430341	0.277232897528632	1.993357854476084e-09	1.0851506857344509e-07
LINC00346	122.61171081692324	2.6020542691871023	0.4667957814353134	1.996808199994012e-09	1.0851506857344509e-07
MYOM1	430.5686055165862	-3.7060697235193603	0.6694211269220776	2.0262575819844422e-09	1.0975561902415729e-07
MOB3B	1837.9222819175995	-1.8925463009762955	0.33515245192884413	2.0758248862257958e-09	1.1207425892245136e-07
GRHL3	149.14225252261284	4.236171772296516	0.7705717864570595	2.134437563905475e-09	1.1486461890173134e-07
RELN	189.79974333851646	-2.8110000584370924	0.5014225649161028	2.233599694777729e-09	1.1981202246259176e-07
TUSC8	108.85930146860248	2.2524620975351883	0.4025933726119502	2.2455962184611677e-09	1.2006695909998017e-07
CBX2	370.317359866336	3.995610131411324	0.7286867679947164	2.2803743760642032e-09	1.215344221326822e-07
EDN2	345.98368435109705	-4.6037800650215654	0.8367571565172386	2.319864218458355e-09	1.232427866056001e-07
RIOK3	4365.76727631981	-1.8915226953418423	0.3382933888616083	2.3731653707457565e-09	1.2567161667767067e-07
PDCD2L	250.79416311039853	1.7429602833300033	0.30972058054621504	2.4670617021266637e-09	1.3022785895780078e-07
ACAN	194.59741507771392	3.5514601291773316	0.6480758655763971	2.526073076466653e-09	1.3291955949979295e-07
GABRD	26.98177143286619	3.133991977793521	0.5655713963668241	2.5538427858954915e-09	1.3395551954499295e-07
USP2	922.4406824275507	-3.6734114411687058	0.6768462115919431	2.594221810015678e-09	1.356442476372551e-07
C1orf95	441.60134152198526	-4.1547961836210145	0.7576945006379822	2.661226729954305e-09	1.3871016682073146e-07
MIR17HG	33.98176227293627	2.302385943542831	0.41191236963801886	2.6881682207381675e-09	1.396751983032449e-07
VAPA	4139.95857710671	-1.3575430245792632	0.2382332789952815	2.7676548320339845e-09	1.4335587137801028e-07
FGFRL1	2506.933805020393	2.8119422903551965	0.5108290272681265	2.881305157630306e-09	1.4877767285894804e-07
SNHG16	668.6197915521758	1.5247406555908212	0.2698858200777309	2.90613005778288e-09	1.4946791261003953e-07
MYLK	16564.902952933386	-3.5168624778534525	0.6455690074392217	2.9127080406058986e-09	1.4946791261003953e-07
EPHA7	504.13056022569845	-4.649945469707284	0.8535393851719754	3.0401261951901846e-09	1.5552497433727563e-07
ANK2	814.4777096355032	-3.293915665177526	0.6019390738122025	3.115948309594761e-09	1.589133637893328e-07
MMRN1	482.39494477059515	-3.4574783120184587	0.630415240505531	3.1298287106399863e-09	1.591316284627539e-07
MYOCD	931.9864452475505	-4.333981302692635	0.7990756021189218	3.1929490827991393e-09	1.6184443745380957e-07
GOLGA7B	326.15694717406706	3.1643826021599937	0.579626148508066	3.2541630953402985e-09	1.6444436983312636e-07
ADCY9	1905.4338217500294	-1.4631944428167296	0.259993425763427	3.3090643527326233e-09	1.6671046093174235e-07
BMP7	403.45633431055325	2.3587665551112877	0.4282868141941147	3.3294831310869265e-09	1.67230857265957e-07
CHP1	8360.991120264765	-1.709201016259493	0.3062167074908264	3.4125985237167996e-09	1.7088767531905124e-07
PLAC9	211.03302582502783	-2.2046472236972505	0.40062878052064016	3.517428044013478e-09	1.7560653563109458e-07
PRMT3	564.9518645512097	1.5122817580815653	0.2694483609882426	3.828995529335089e-09	1.9058739008627356e-07
GPM6B	378.92638743980206	-2.7616627786745114	0.5070044635002497	3.994914166951909e-09	1.9825060574020326e-07
ATHL1	1230.0508261862976	2.9710631761108366	0.5494746883392144	4.466331892927217e-09	2.2098343619483172e-07
MAPK10	124.05392548107802	-1.9701185284579998	0.3549273568568902	4.518683966360467e-09	2.229082938762641e-07
SYNPO2	11203.913717203419	-4.485817718044604	0.8418790556042103	4.6158429111481895e-09	2.2702550816700665e-07
MXI1	2471.5261381679593	-1.8877228712754797	0.34304764070794136	4.68805932944914e-09	2.2989521711721742e-07
LEMD1	85.81815514496347	5.242272764549682	0.9852961428999577	4.848503433660053e-09	2.3706178292895388e-07
APPL2	4132.28454107395	-1.996211852511399	0.36465407673999695	5.009802962414824e-09	2.4422789441772266e-07
SCARA5	1742.9847739239356	-3.372674075149985	0.6294524267866862	5.0500290515371215e-09	2.4546695463116655e-07
MAOB	2071.7318445291594	-4.495153539496735	0.8480289123843476	5.140228007210513e-09	2.491206994722639e-07
CXCL8	577.2029457509752	3.249437429542769	0.6049849677622403	5.167050786805619e-09	2.496905737355777e-07
CLDN23	2720.8894745869634	-2.5473798883860552	0.4727808983206984	5.42200459014982e-09	2.612492037259688e-07
JOSD1	3635.2566422651003	-1.1396909689345973	0.20287885562341462	5.626817536768745e-09	2.703318860056288e-07
SP5	284.84174891832487	4.080092815747515	0.7685066186236311	5.8507364869137026e-09	2.8027733315200756e-07
GRIK3	192.16817527006137	-3.925707686376595	0.7353565142068441	5.997770730946711e-09	2.8649293909349204e-07
PDCD5	1614.5059246642916	1.276206382239534	0.2292044518231148	6.1508545931195794e-09	2.929609623016007e-07
CDK4	2682.1438099027646	1.5877559065618143	0.288323255461239	6.352212985431112e-09	3.0168461384962946e-07
SEC23B	3596.7306881997397	1.245524158744762	0.22352796799069624	6.4261291164499545e-09	3.043231145861657e-07
TNXB	3109.650850143224	-3.745905366820959	0.708032159223683	6.509337784218503e-09	3.0738539536587374e-07
PLCL2	703.873249074022	-2.2847418507179316	0.4227533268775708	6.591701386489452e-09	3.1039048432120074e-07
DPT	1936.89101668719	-3.817931911037908	0.7200943199755468	6.663913722299487e-09	3.1290189786717846e-07
PCK1	6447.173260348507	-3.0292393593435767	0.5694661137752558	6.8138560199315714e-09	3.1903859754340623e-07
TSHZ1	1597.3748187823792	-1.576332030346509	0.28767662414737744	6.9649292892626055e-09	3.251935294916273e-07
KIF5C	123.45498837675814	-2.4447499309964162	0.452144515840696	7.03726604012158e-09	3.2764799049161566e-07
ATP11A	2414.1615465080044	2.196216296608034	0.4074580120435909	7.14527343961628e-09	3.3174483826789874e-07
GPR143	253.48862268797092	2.8381459758203644	0.5324940851685338	7.208261059370951e-09	3.3373443312590366e-07
LINC00659	67.6511030351504	5.850181025147471	1.1198705564777987	7.384430690543686e-09	3.409385478990574e-07
HAPLN3	464.159028888355	2.5530090360630737	0.4785188723262306	7.451093451611734e-09	3.430002087621667e-07
NIP7	1319.2992724944434	1.3475142367458468	0.2440749548647121	7.479437422339272e-09	3.430002087621667e-07
TMEM30B	3070.876557190556	-1.4078743373476608	0.2556433840306624	7.491165947022887e-09	3.430002087621667e-07
GDPD2	706.8371727429637	-3.88442271928562	0.7418838746638613	7.632488035998419e-09	3.485082347015807e-07
GLTP	2212.6062921096823	-1.4685834532830853	0.26810884786085803	7.805700896283264e-09	3.554381658128986e-07
SPON2	2291.5901357395724	1.4867388506393455	0.271982712314773	7.852048491452283e-09	3.5656905135841534e-07
TMEM100	213.72990943998803	-3.2989975944027186	0.6165620596302467	8.026766254272972e-09	3.635072422529358e-07
FAM222A-AS1	16.162310331508806	2.9784106799160757	0.5614639842389232	8.154032835585653e-09	3.682645619886436e-07
VPS9D1-AS1	241.03004018263223	2.55167867698103	0.47901016714145	8.202159706074264e-09	3.6843034452081557e-07
PPP1R16B	524.5879729445746	-1.9327364037134858	0.3583445894104096	8.18893499546052e-09	3.6843034452081557e-07
DUSP14	390.40140220046646	1.9663496930574715	0.36549848785511135	8.282780164688048e-09	3.7104616548568757e-07
ENGASE	2205.2669537872107	1.8241621424716525	0.33668538344054716	8.330727942886429e-09	3.721881823540231e-07
SLC7A5	3805.1584648803478	3.0153373689285368	0.5685821937199659	8.663836220790066e-09	3.860297993537509e-07
CTD-3184A7.4	101.08313974824887	1.6410579627392392	0.302095839894177	8.774906586077208e-09	3.8993050044029414e-07
TOMM34	1841.7709564824722	1.6232197999330285	0.29958976236067564	8.819193172161306e-09	3.9085060649351243e-07
FOSL1	254.93724442116013	2.8448483744824142	0.5374505230851844	9.06893678594853e-09	4.008470059389251e-07
ZNF304	160.00760207310313	-2.240276925830535	0.4198817601718509	9.370595086836706e-09	4.1307875947957024e-07
PRSS22	247.46067955502062	3.948946726873171	0.758805176114091	9.878504246798978e-09	4.343135487816792e-07
CORO2B	106.98840999876064	-2.1771378469578124	0.40669950408320843	9.967104340568335e-09	4.3704961493365116e-07
CPT2	1742.3324093154658	-1.442569442175603	0.2651867714350735	1.011269883329617e-08	4.422638078149974e-07
HPGDS	77.14526831077296	-2.822160706719664	0.5247823263650337	1.0199758022335002e-08	4.4489734005316493e-07
ABI3BP	1142.9376348712342	-3.534380608082845	0.6747200001888009	1.0235227216035088e-08	4.452726800676682e-07
SCG2	313.4962142633666	-2.8655192164512036	0.5409720632843859	1.0366743236689706e-08	4.486390839376811e-07
ABCA9	123.21012118656341	-2.723910256962809	0.5098263805252634	1.0357844689611625e-08	4.486390839376811e-07
LARGE	1381.7799828407929	-1.536647535988359	0.2836314229111629	1.0568653227356427e-08	4.561860084464395e-07
PRR36	279.72299129522685	4.579501264864006	0.8843030884304459	1.0711646077031752e-08	4.6115723045922415e-07
KCTD14	450.1727506064092	1.5787189128833325	0.29223642475945044	1.0770187096934014e-08	4.624762982686043e-07
SLC9A9	223.08157363724473	-1.851868394639943	0.3439134914297313	1.0915030168217795e-08	4.6748481922018083e-07
INAFM2	285.5767177129021	-2.7471585919786956	0.5193549085487182	1.1086937576174896e-08	4.7362368640489404e-07
DHX34	1083.5928344850734	1.6634739472909457	0.3090811994950123	1.1540301679054807e-08	4.917236512347904e-07
TMEM63A	5864.48702046129	1.8110335791533336	0.3376236136834271	1.158136635520227e-08	4.922080700960965e-07
CDC45	423.34001304236193	2.168242512162868	0.4098363292096276	1.2052211926010392e-08	5.109089838200057e-07
CD163L1	896.4525833610459	-2.670360632411057	0.5097260891452912	1.217285615562733e-08	5.14706864233477e-07
RETSAT	9138.105155661542	-1.8377677540076316	0.34474745397030415	1.2266215391926854e-08	5.17334656796915e-07
NIT2	1190.1524675957392	1.163487493244582	0.21238206068769436	1.2308110177752444e-08	5.177840766402202e-07
ENC1	3127.446263306956	1.6500409345754345	0.3069299167096517	1.2404511785090012e-08	5.195891334772616e-07
TP53INP2	4973.433564535172	-2.2906842802568024	0.43442276301781285	1.2413713234207878e-08	5.195891334772616e-07
ABALON	37.362036304340805	2.0253407467658655	0.38141893093731494	1.2488375635431805e-08	5.213975469956729e-07
SNHG15	549.7368997589722	1.8117501779872234	0.3400375449183234	1.2709676558369643e-08	5.293037410929067e-07
PEG3	165.46604835287036	-3.04502705553144	0.5777764298403686	1.2970993546626315e-08	5.388326266549654e-07
CCT6A	6250.564764822079	1.1577750918387573	0.21164765478992087	1.3036509935940409e-08	5.402003804705308e-07
PAFAH1B3	1811.9755592037206	2.5668168584723685	0.4893259974375371	1.31763531735681e-08	5.432787409251027e-07
ITGA8	341.45994302438714	-2.1003495230539495	0.39696351725567586	1.3159794029029408e-08	5.432787409251027e-07
PEG10	201.00809227961315	-3.851355957602625	0.7376216571580734	1.352012006757341e-08	5.560694543921322e-07
PYCR1	3072.347071921759	2.4055233212942224	0.45804002452347525	1.3572295571565574e-08	5.568336611353945e-07
TMEM37	2504.8222925881064	-3.1727800018233916	0.6117567065597147	1.3616772748009995e-08	5.572790328352238e-07
DSC2	6533.901021137896	-1.736264292392027	0.32607507079449255	1.4081028106268778e-08	5.748597065551847e-07
WDR77	1549.9278806589607	1.976345556541077	0.37390927473825114	1.4315536348437215e-08	5.82997579792007e-07
ZBTB18	1323.3062559244645	1.1908521042025284	0.21913624180191127	1.4853646418843571e-08	6.034293857655201e-07
AFG3L2	2738.061339304715	-1.3859687517921717	0.2572470222670843	1.5137761006736946e-08	6.134679429991807e-07
PBX4	101.01196844188877	2.2031656505040598	0.4226466792985804	1.5376038506868265e-08	6.216044835398574e-07
PRDX4	3446.4400924194797	1.8488641408434483	0.34741344363546056	1.5497367332112894e-08	6.249850694155017e-07
C1orf115	4219.398343013983	-2.817926988635172	0.545820612457664	1.57454926425705e-08	6.334503411422477e-07
PTPN21	1001.0615196380335	-1.4736182731913183	0.2744051320833984	1.5886938217660503e-08	6.375932226579245e-07
GRAMD1A	2094.0739300387045	1.724763862300385	0.3235221336217959	1.613764719763641e-08	6.460905852676895e-07
KRT17	241.53261680375562	4.25672000110417	0.8336159189207168	1.6267121527325898e-08	6.481431233543913e-07
GGTA1P	205.76301741119815	-2.2462045421996804	0.42616746265843364	1.62558906114866e-08	6.481431233543913e-07
HSPB8	1784.4353864994187	-3.9994476285724696	0.7819576073880871	1.6339194079082643e-08	6.494535776038245e-07
PPAPDC1A	42.4279376041944	3.7394622436285085	0.7252255691738452	1.6506560105436797e-08	6.545364443722844e-07
